postal_code_clean,lat,lon
128583,1.30642089064512,103.767001510641
367803,1.33869419209869,103.871750105256
610399,1.3346654460572,103.720685511067
520355,1.35505059132687,103.961599957131
520219,1.35479243854559,103.952612725374
640641,1.34066811398303,103.696356784294
578527,1.35227971713243,103.845904955322
824128,1.39296771529535,103.911961961755
461038,1.32592163909513,103.925809528547
321113,1.32100686964356,103.85982430866
459210,1.30969700541286,103.923548337352
210010,1.31388788181031,103.852226892124
560124,1.37089179310251,103.844768276408
521136,1.34467549403486,103.945169502785
279050,1.31367483143637,103.783180618711
828802,1.39889261226315,103.918585924582
289892,1.32697615597669,103.813313304206
259887,1.31514455842814,103.834011490726
117684,1.28850160934465,103.779543359342
751507,1.4527308013707,103.823966895951
428918,1.30760256463236,103.907078176022
609606,1.33346311444808,103.745566861424
149604,1.30258842546827,103.797301915704
570140,1.34479967079912,103.85310654157
149454,1.29483448470578,103.80756527615
510738,1.37915489273996,103.936519186278
521159,1.35104130847402,103.946051539375
541116,1.38246038039285,103.902238681998
311261,1.33372621378708,103.855718395843
143053,1.29333561156669,103.807613949557
683807,1.37615600248366,103.745821319559
730585,1.42941559914897,103.795399901185
510735,1.37966812044177,103.936574613663
730620,1.43342596098074,103.798861660947
520727,1.3563134994008,103.935483915221
573969,1.35857900095019,103.833601031742
508668,1.36159623268582,103.968859193015
148960,1.29205481713546,103.805546433928
127375,1.30868993492101,103.761418009387
139940,1.2956904235634,103.787502527201
541122,1.38661451456829,103.906024040147
382115,1.31147846434971,103.872687694828
650225,1.34848615466343,103.752597900148
530606,1.37067705851962,103.885941076262
730171,1.43397497861501,103.776526806695
670510,1.38758897243469,103.768982944262
359338,1.33009448066717,103.866554182579
347592,1.33233230277021,103.87417371266
350105,1.33442373227683,103.868696835165
159919,1.29102791800182,103.825340807968
459509,1.32270446967402,103.925267680417
760662,1.42053932360735,103.840690129891
560610,1.37939470957037,103.839157231326
760925,1.42750548860509,103.837125285899
519599,1.3766980678365,103.95514122442
544709,1.39019431975813,103.897033070016
680120,1.37884184875046,103.750340641074
510625,1.37860239032585,103.941978177673
652451,1.35248381356888,103.743414725495
609921,1.32880462855507,103.745882872825
437130,1.3030726351388,103.897062950246
118257,1.28902935949271,103.790527931409
367984,1.33356251802176,103.88638828999
788887,1.38550907050444,103.83456993327
129040,1.32167882263481,103.757399120948
596152,1.34404337282104,103.769543941347
680110,1.37821371288758,103.751983012288
769922,1.43724977049712,103.827428860254
359826,1.34255471804221,103.862271391697
530993,1.38511499043052,103.88362378135
650626,1.35171974901975,103.749022783849
