year,planning_area_clean,subzone_clean,model,forecast_children_18m_to_6,bto_units_effective,bto_demand_addition,forecast_demand_children
2030,SIMPANG,SIMPANG SOUTH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2030,SIMPANG,TANJONG IRAU,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2030,SINGAPORE RIVER,BOAT QUAY,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2030,SINGAPORE RIVER,CLARKE QUAY,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2030,SINGAPORE RIVER,ROBERTSON QUAY,XGBoost,298.3842468261719,0.0,0.0,298.3842468261719
2030,SOUTHERN ISLANDS,SENTOSA,XGBoost,163.42111206054688,0.0,0.0,163.42111206054688
2030,SOUTHERN ISLANDS,SOUTHERN GROUP,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2030,STRAITS VIEW,STRAITS VIEW,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2030,SUNGEI KADUT,GALI BATU,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2030,SUNGEI KADUT,KRANJI,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2030,SUNGEI KADUT,PANG SUA,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2030,SUNGEI KADUT,RESERVOIR VIEW,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2030,SUNGEI KADUT,TURF CLUB,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2030,TAMPINES,SIMEI,XGBoost,1141.9683837890625,0.0,0.0,1141.9683837890625
2030,TAMPINES,TAMPINES EAST,XGBoost,4332.236328125,0.0,0.0,4332.236328125
2030,TAMPINES,TAMPINES NORTH,XGBoost,3844.289794921875,0.0,0.0,3844.289794921875
2030,TAMPINES,TAMPINES WEST,XGBoost,4533.48046875,187.0,22.439999999999998,4533.48046875
2030,TAMPINES,XILIN,XGBoost,70.35199737548828,0.0,0.0,70.35199737548828
2030,TANGLIN,CHATSWORTH,XGBoost,360.2945861816406,0.0,0.0,360.2945861816406
2030,TANGLIN,NASSIM,XGBoost,668.53173828125,0.0,0.0,668.53173828125
2030,TANGLIN,RIDOUT,XGBoost,87.24486541748047,0.0,0.0,87.24486541748047
2030,TANGLIN,TYERSALL,XGBoost,252.1649169921875,0.0,0.0,252.1649169921875
2030,TENGAH,BRICKLAND,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2030,TENGAH,FOREST HILL,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2030,TENGAH,GARDEN,XGBoost,3009.652587890625,692.3333333333334,83.08,3009.652587890625
2030,TENGAH,PARK,XGBoost,2242.697998046875,0.0,0.0,2242.697998046875
2030,TENGAH,PLANTATION,XGBoost,3335.39599609375,323.6666666666667,38.839999999999996,3335.39599609375
2030,TENGAH,TENGAH INDUSTRIAL ESTATE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2030,TOA PAYOH,BIDADARI,XGBoost,2339.94091796875,0.0,0.0,2339.94091796875
2030,TOA PAYOH,BOON TECK,XGBoost,668.53173828125,0.0,0.0,668.53173828125
2030,TOA PAYOH,BRADDELL,XGBoost,360.2945861816406,0.0,0.0,360.2945861816406
2030,TOA PAYOH,JOO SENG,XGBoost,340.5770263671875,0.0,0.0,340.5770263671875
2030,TOA PAYOH,KIM KEAT,XGBoost,520.20361328125,0.0,0.0,520.20361328125
2030,TOA PAYOH,LORONG 8 TOA PAYOH,XGBoost,163.42111206054688,0.0,0.0,163.42111206054688
2030,TOA PAYOH,PEI CHUN,XGBoost,274.635498046875,128.33333333333334,15.399999999999999,274.635498046875
2030,TOA PAYOH,POTONG PASIR,XGBoost,438.2981872558594,0.0,0.0,438.2981872558594
2030,TOA PAYOH,SENNETT,XGBoost,1636.0439453125,0.0,0.0,1636.0439453125
2030,TOA PAYOH,TOA PAYOH CENTRAL,XGBoost,1025.4755859375,0.0,0.0,1025.4755859375
2030,TOA PAYOH,TOA PAYOH WEST,XGBoost,625.0711669921875,0.0,0.0,625.0711669921875
2030,TOA PAYOH,WOODLEIGH,XGBoost,156.75906372070312,0.0,0.0,156.75906372070312
2030,TUAS,TENGEH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2030,TUAS,TUAS BAY,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2030,TUAS,TUAS NORTH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2030,TUAS,TUAS PROMENADE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2030,TUAS,TUAS VIEW,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2030,TUAS,TUAS VIEW EXTENSION,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2030,WESTERN ISLANDS,JURONG ISLAND AND BUKOM,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2030,WESTERN ISLANDS,SEMAKAU,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2030,WESTERN ISLANDS,SUDONG,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2030,WESTERN WATER CATCHMENT,BAHAR,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2030,WESTERN WATER CATCHMENT,CLEANTECH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2030,WESTERN WATER CATCHMENT,MURAI,XGBoost,1.6363106966018677,0.0,0.0,1.6363106966018677
2030,WOODLANDS,GREENWOOD PARK,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2030,WOODLANDS,MIDVIEW,XGBoost,1265.7252197265625,0.0,0.0,1265.7252197265625
2030,WOODLANDS,NORTH COAST,XGBoost,509.2467346191406,536.3333333333334,64.36,509.2467346191406
2030,WOODLANDS,SENOKO WEST,XGBoost,0.1264697015285492,0.0,0.0,0.1264697015285492
2030,WOODLANDS,WOODGROVE,XGBoost,1779.7176513671875,375.6666666666667,45.080000000000005,1779.7176513671875
2030,WOODLANDS,WOODLANDS EAST,XGBoost,3694.608642578125,0.0,0.0,3694.608642578125
2030,WOODLANDS,WOODLANDS REGIONAL CENTRE,XGBoost,1291.21875,282.6666666666667,33.919999999999995,1291.21875
2030,WOODLANDS,WOODLANDS SOUTH,XGBoost,1815.6295166015625,210.0,25.2,1815.6295166015625
2030,WOODLANDS,WOODLANDS WEST,XGBoost,1590.0059814453125,133.0,15.959999999999999,1590.0059814453125
2030,YISHUN,KHATIB,XGBoost,698.6184692382812,425.6666666666667,51.07999999999999,698.6184692382812
2030,YISHUN,LOWER SELETAR,XGBoost,1870.5113525390625,998.0,119.75999999999999,1870.5113525390625
2030,YISHUN,NEE SOON,XGBoost,42.057308197021484,0.0,0.0,42.057308197021484
2030,YISHUN,NORTHLAND,XGBoost,798.3014526367188,0.0,0.0,798.3014526367188
2030,YISHUN,SPRINGLEAF,XGBoost,167.855224609375,0.0,0.0,167.855224609375
2030,YISHUN,YISHUN CENTRAL,XGBoost,301.54852294921875,0.0,0.0,301.54852294921875
2030,YISHUN,YISHUN EAST,XGBoost,4468.65673828125,0.0,0.0,4468.65673828125
2030,YISHUN,YISHUN SOUTH,XGBoost,1560.6546630859375,0.0,0.0,1560.6546630859375
2030,YISHUN,YISHUN WEST,XGBoost,1447.0643310546875,0.0,0.0,1447.0643310546875
